,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
48072,48073,B004SRH2B6,A5T3NHTCKOKFY,bornagaintownie,0,0,5,1307404800,favorite flavor,"While my husband prefers the plain coconut water, I need a bit more flavor (but not too much) and this one is tops.  I have tried nearly all the flavors and this is by far my favorite.  Very refreshing."
48073,48074,B004SRH2B6,AAXA0NAOS0OSC,Kelly J Klukkert,0,0,5,1307404800,Best coconut water,I have tried many flavored coconut waters and Zico offers the best tasting coconut water with the lease amount of calories.
48074,48075,B004SRH2B6,A327ZVIWF9O95J,"Martha Nartinez ""Kindsoul-Martika""",0,0,4,1306886400,ZICO,"ZICO pure coconut water is a wonderful beverage; it is refreshing and comforting to my body after strenous activity, I also drink it to calm ""sweets"" cravings! ZICO tastes like the real thing; I grew up in the tropics and drank coconut water regularly(out of the fruit) and ZICO taste pure and unadulterated. I don't like the packaging; it is a bit bulky,however; I still like it better than canned products (the can adds a metaliqui flavor to the drink).<br /><a href=""http://www.amazon.com/gp/product/B004SRH2B6"">ZICO Pure Premium Coconut Water, Natural, 33.8-Ounce Bottles (Pack of 6)</a>"
48075,48076,B004SRH2B6,A224KF8WZ0KIWR,lytgreenmom,0,0,4,1306800000,I Like it!,"The naturals are the best - these are great for young families, are portable but also big anough to keep your fridge stocked!!!!! kids love it give it a try!"
48076,48077,B004SRH2B6,A94BRXPAW5ST4,Pisces36,0,0,5,1306800000,So Yummy!,Zico was better than expected!!  I love it - it takes me back to the good ole days of Yoo Hoo's but without all added calories and preservatives. Perfect for a post yoga workout or early morning chocolate milk fix. Will definitely have the kids drinking this instead of the alternatives.
48077,48078,B004SRH2B6,A3AFRBNG4HJDXU,Peg,0,0,5,1306800000,"Zico Coconut Water, Chocolate","I didn't particularly care for the other flavors, so I thought I'd try the new chocolate flavor.  It's really good and I will continue to order it.  I couldn't find it anywhere except for Amazon."
48078,48079,B004SRH2B6,A2W2KG8JUUCGU8,M. Libretti,0,0,5,1306540800,Drink it every day,"I drink this every single day. It is healthy, natural and not overly sweet. To me it is natures own version of Gatorade and I can't go without it.  I buy several varieties but this one is my favorite."
48079,48080,B004SRH2B6,A37WNO14U908ZX,Lion,0,0,4,1306368000,Great Chocolate Drink,"I like plain Zico for hydration on a hot day, but this is more like dessert.  I think Chocolate Zico is better than Yoohoo.  The Zico tastes more natural and rich.  Be sure to shake it well and drink it cold."
48080,48081,B004SRH2B6,A2KRRM1ZSINL1W,laurie,0,0,5,1306368000,A little slice of heaven!,"Chocolate+Coconut+Hydration = HEAVEN!!  So I put this to the test after one of my triathlon training sessions yesterday.  Not only did it completely quench my thirst and hydrate me, but the taste was sensational.  Light enough to drink post-workout but also filling enough to feel refreshed.  It kept me from feeling that 3-4 hour post workout fade.  I was alert and ready to go the entire day!  What a difference from the high fructose hydration drinks that are out there.  A 10!  A true taste sensation!"
48081,48082,B004SRH2B6,A2O6PS9HIWNM4C,"Amy L., healthy mom",0,0,5,1306195200,"Yes, it is THAT good","I've been an avid ZICO drinker for over a year, sticking mainly to my fav pineapple.  I wasn't sure how Chocolate could go with a coconut water, but i am sooooo impressed and glad i tried it.  It's not necessarily the ZICO flavor i grab after a workout, as i still love pineapple (though chocolate is great in my morning recovery smoothie), but it has definitely replaced my mid-afternoon snacking habit in a much healthier way.  Best of all - i've got the whole house hooked on it, so my kids now choose healthy hydration instead of the artificial and high calorie stuff they used to drink.  i'm sold."
48082,48083,B004SRH2B6,A3PH8WGFTFA7VS,Natural Athlete,0,0,5,1306195200,Chocolate Zico !,"Sinful ! I am a regular drinker of Zico Natural and recently tried the new chocolate. It is smooth and creamy, almost like a liquid Almond joy! Still all natural with the same electrolyte and potassium benefits, I would highly recommend. My children love it and has much less sugar than chocolate milk."
48083,48084,B004SRH2B6,A2CJ0Q3EO9OCV7,WHITRAINES,0,0,5,1306108800,CHOCOLATE ZICO,Just tried the new chocolate Zico....loooooove it. Even better my 23 mo old daughter loves it! Now...how do we get this by the gallon?
48084,48085,B004SRH2B6,A293TVT1MSP69E,AustinRox,0,0,5,1306108800,Thumbs up!,"I too, was slightly skeptical, however it turns out the chocolate ZICO was a brilliant idea and very well executed.  It tastes very similar to chocolate milk, however not as heavy and certainly more hydrating plus it has all the great health benefits of coconut water.  My husband & I are addicted! We usually drink them in the morning for breakfast to jump start our day & sometimes after dinner to satisfy our sweet tooth.  I can't wait to tell my friends and family about them!  High five folks at ZICO!"
48085,48086,B004SRH2B6,A2RUM4TKG7K2I2,swimbikerungal,0,0,5,1306108800,addicting!,One word--hooked!<br />And I was really shocked that it wasn't so heavy in calories and sugar but still creamy tasting-<br />Good addition to my morning shake or when i can't resist that damn reese cup.
48086,48087,B004SRH2B6,A3PM4N96UUCCXE,westcoastgirl,0,0,5,1306022400,Loving Chocolate ZICO!,"I heard about ZICO chocolate a few months ago and was extremely skeptical. However, I was delightfully surprised by the taste... and am now hooked! I can't get enough! I literally drink it every morning for breakfast. It tastes just like chocolate milk - but has all of the health benefits of coconut water. Way to go ZICO - you knocked this one out of the water!"
48087,48088,B004SRH2B6,A2EO6V31U3MDYH,runnin-mama,0,0,5,1306022400,perfect treat!,"When I first tried the new chocolate ZICO, I loved it, but thought I was a little biased since I know all the amazing benefits of coconut water. SO the true test was with my 5 year old, the ultimate (and brutally honest) chocolate expert.  It was in the evening, so i only let him have half the bottle, but no joke - he woke me up at 2am saying ""mommy, i need more of that chocolate zico""...<br /><br />What a great option for us fitness moms out here!  Thanks ZICO!"
48088,48089,B004SRH2B6,A47EMRGN4TWUV,DigiSym,0,0,4,1305244800,The best coconut water out there,"Growing up, I was used to coconut water all the time. While none of the brands selling coconut water are close to the real thing (FRESH coconut water), Zico comes the closest. It comes the closest in my book because it doesn't taste as adulterated as some of the other brands. I can't make a claim about the flavored versions of this drink but for the natural flavor Zico wins hands down compared to Vita Coco and O.N.E."
48089,48090,B004SRH2B6,A1IH7ZK3ZOLVQR,hut77713,0,0,1,1299456000,what happened??????????,"I've been buying ZICO with mango in 11.2 oz. tetra-paks almost since they started offering them here on Amazon.  However, just as another reviewer explained, the most recent batch I received was horrible, it went from being the best coconut water to the worst I've ever had.  The packaging was slightly different and most alarming, the individual box no longer says anything about being from Brazil.  If this continues I will never buy this product again.  If you are having the same experience, please speak up on here so maybe we can get this fixed......"
48090,48091,B004SRH2B6,A2NMDSBVNTTQOR,"D Sal ""doglover""",0,0,4,1298937600,Something Strange Going On With Zico,"So my husband and I have been receiving Zico water with mango for several months, with subscribe and save. This month both cases taste HORRIBLE.  Expiration date is in just a few months.  In the past they were over a year away.  Also the cases were different in color.  Tasted no hint of mango, but cannot drink this batch.  What is up with that?  We love this stuff and have come to depend on it for after exercise."
48091,48092,B004SRH2B6,A3094EPI56GKZ6,"Kristen E. Bogren ""Kristen Bogren""",0,0,4,1297900800,Not my favorite but good for you!,"Not sure if I would buy this again- Didn't really enjoy the taste but its good for you, and made my body feel good after a workout- Must have chilled, horrible room temp- It was ok for coconut water I suppose, interested in trying other brands :)"
48092,48093,B004SRH2B6,A1X4SAUU9M8KV,Pebbles13,0,0,5,1294358400,Not too Coco-nutty and not too mango-ey,"This is the most delicious and refreshing coconut water I have tasted so far. I love drinking it after I work out because it has as much potassium as a bananna. The flavor itself isn't too overwhelming with coconut or mango, but a perfect blend of hints of coconut and mango flavor. It's a refreshing water with very subtle flavors of coconut and mango. Not too overwheleming like some other coconut waters. I absolutely LOVE it!"
48093,48094,B004SRH2B6,AA8YXYH0QVDAX,Carole,0,0,2,1294099200,Zico coconut water,I did not like the taste  as compared to other brands of coconut water. The only plus was the size bottle
48094,48095,B004SRH2B6,A3VI6Z2AQX04DU,saltyeyes,0,0,5,1293148800,Good Stuff,regular Zico coconut water is my favorite but mango comes in a close second. Not a very natural flavor but still pretty good
48095,48096,B004SRH2B6,A3VI6Z2AQX04DU,saltyeyes,0,0,3,1293148800,"Good, but not the best flavor","I went online to find the Zico Passion Fruit coconut water and found that amazon had it for the cheapest price. afte trying the regular, passion fruit and mango I would have to say the regular is my favorite, mango second and the passion fruit last. the passion fruit just didnt taste very good to me and had a defining artificial taste."
48096,48097,B004SRH2B6,A2US4FC24RE62,Deals,0,0,2,1292025600,Drinkable but barely,This is better than the pomegranate flavor but just barely. The pure stuff is so much better. I'll be sticking to that.
48097,48098,B004SRH2B6,A15UNS1XU79HU6,"mluna ""milkymilk""",0,0,5,1290902400,In love with coconut water!,"I am in love with coconut water, especially now that I am trying the flavored Zico. Passion fruit is nice and clean, mango was delicious. This is my after hot yoga treat. I like buying the 12 pack from Amazon it makes it very convenient. I have only tried Coco Vita once before, but didn't care for it much. I love the clean taste of Zico"
48098,48099,B004SRH2B6,A3AELGIYYERH0L,Krista,0,0,3,1290643200,Odd flavoring,"This item is a steal of a deal from Amazon.<br /><br />I love Zico in its original flavor, but something about this passion fruit flavoring is just not right for my tastebuds.  It tastes very perfume or chemical-like.  I just did not like the taste.  I'll be sticking to the original."
48099,48100,B004SRH2B6,A1XHOT2Y4U92LB,Nathan Dragoo,0,0,4,1288569600,"Excellent coconut water, great packaging","This water is great, I prefer the normal flavor, but the Passion Fruit version is good too. This stuff is great after a workout or a bike ride. It is also a great prophylactic to prevent hangover (have one when you conclude consumption, and another when you wake up). It seems to replenish necessary minerals, etc., to give you a more pleasant recovery. The packaging is great, the boxes are simple to open and stay cold for a long time. The only drawback is price."
48100,48101,B004SRH2B6,A1KCSKUKPFGKLC,Melissa Hess,0,0,3,1286150400,Nice Cocanut flavor,"This has a nice refreshing flavor when kept chilled but not so good when warm. For those new to coconut water , yes, it will have a flavor some call nutty and others say tastes a bit like the milk from a cereal bowl. . Either way, the nutrition is something I haven't found to be matched anywhere else, not even broccoli. And yes, I have a vegatable juicer. My mixtures taste better with coconut water added to them.  I was going to give it 4 stars, as I like the taste but prefer to drink my coconut water straight from coconuts, but the price is a bit high."
48101,48102,B004SRH2B6,A2NP8NIA88AUH9,hillrunner,0,0,5,1285718400,Sustained endurance,"i've always been a fan of the mango flavor in tetra, but I tried the Zico bottle at the US Open last month.  It was very good, and kept me hydrated all afternoon.  I've been drinking it during long runs too.  New pineapple flavor tastes like a pina colada, yummm"
48102,48103,B004SRH2B6,A1PW7TQL858WPS,Idiot900,0,0,4,1285372800,Delicious,"I know this coconut water is from concentrate but I still really like the taste.  Something about it really appeals to me and I can't quite figure out what, other than perhaps it's not as sweet as some other brands. Regardless of how it compares to the contents of a young coconut, this drink is tasty on its own merits. To be fair, I also get the sense that one might either love it or hate it. It's a shame it's so ridiculously expensive though, because I can chug a bottle in a few seconds."
48103,48104,B004SRH2B6,A1I0N6LEPYLW5A,C. Rodas,0,0,1,1285200000,There are two! from concentrate and not from concentrate,"I haven't had a lot of experience with zico, but I have seen lot of reviews saying that they switched to concentrate. With little research, I found that the one in the 11.2 ounce carton thing is not from concentrate. Sure, I can agree based on sheer numbers that this coconut water sucks, but the other one does exist in case some of you still care."
48104,48105,B004SRH2B6,A2ODUUIXVMXN51,Happy Shopper,0,0,5,1284076800,My new favorite!,"Discovered coconut water this summer and I love it!  It tastes great and is very refreshing.  We took some bottles with us when hiking on hot summer days and the coconut water kept us going.  It's very high in natural electrolytes (potassium, I think) and surprisingly low in calorie."
48105,48106,B004SRH2B6,A24RQX51GIA9MN,J. Beutler,0,0,5,1283558400,Best coconut water on the market,"great way to start my day, end my day, start/end a workout... love this stuff! I lived in Brazil for 2+ years and this stuff is the closest to the real thing.  Thanks!"
48106,48107,B004SRH2B6,A3251RBTBBYII9,"E. Logan ""el""",0,0,4,1282089600,Zico coconut water,"Not the best I've tried, but still just fine, and I will continue purchasing it because the container is recyclable, unlike the ""boxes"" other coconut water comes in."
48107,48108,B004SRH2B6,A301MR9RTH1GFZ,trking,0,0,3,1282003200,beware of subscription pricing on amazon,"I absolutely love the Zico Coconut Water product, especially with the discounted pricing that appeared to be available on Amazon using the Subscription options. However, it turned out that the discounts that brought the price down to $1.75/bottle rather than $2.50/bottle only applied to my first shipment...the rest of the shipments did not have the discounts applied.<br /><br />This product is fantastic if you can manage to find it for a good price...it's refreshing and healthy, everything I look for in a product I would drink each day."
48108,48109,B004SRH2B6,A1KZJ2Q8PKRIU6,Cobra23,0,0,1,1281312000,What did they do???,"This product was great in the TetraPak.  Now it is absolutely horrible.  The worst tasting coconut water compared One, Naked, and VitaCoco.  It tastes like plastic and nothing like coconut water.  This product in the plastic container is from concentrate."
48109,48110,B004SRH2B6,A2JB7WRX86Y1YD,Naveen Ramaiah,0,0,3,1280534400,Its really nice... BUT!!!!,"Man!!! I loved the previously available tetra pack ones. For some reason, I am not able to really appreciate the goodness of bottled ZICO which has ADDED FLAVOR now. The tetra packs were really refreshing and tasting real. Being from a south-asia country where freshly chopped coconut water are available, I was really impressed with the tetra packs that was available from ZICO previously. With the added flavor in these, I can feel the artificial flavor when I drink from the bottle now. ZICO has to go back and NOT add the flavor to make it REALLY natural and original. But overall I guess I could give a B+ rating on the product."
48110,48111,B004SRH2B6,A2EFV159RSEKBH,Coco juice lover,0,0,3,1280534400,Good but not the best,"I love drinking coconut juice even when I was still living in the Philippines where it was sold by a street vendor and opened right in front of you where he sticks a straw for you to drink right away the goodness and freshness of it. Irreplaceable of course by the juice we buy that's been packed already. But to compare I bought 3 brands,  the Vita coco, One , and Zico. The first 2 have a distinct taste but both tastes good the only thing vita coco was 100 percent coco juice while one coco juice was gently pasteurized. The packaging was great you don't need a straw to drink right away. I bought the bottled zico and after my first drink the taste of plastic container was very evident. That was the downfall for me but just tasting it and taking away the plastic taste on my mind it was good but the taste of plastic ruined it. Maybe next time I'll try the tetra packed zico to see if I'll like it better."
48111,48112,B004SRH2B6,A1KJDOL79GJ3JI,Colene M. White,0,0,3,1280188800,"OK, but not my favorite.","I found this coconut water to be almost tasteless.  It was more like water with a slight coconut flavor.  Coconut waters are quite expensive, and I like more coconut flavor.  No true complaints, there are just others I prefer to the Zico."
48112,48113,B004SRH2B6,A26EM34ADSAIN2,Chris Surowiec,0,0,4,1278374400,Zico - subscription ordered,"Zico water is fantastic.  Drink only when it's chilled. The taste of Zico water taste is more consistent when coming from the bottle rather than the tetra pak.<br /><br />Amazon grocery suscription service. I ordered Zico ahead of the summer months on subscription ordering under the assumption that was getting the bevvy for $2 a bottle. When the refill was sent, the total cost went up by $6.  After contacting Amazon customer service, it was explained that Amazon.com charges whatever the price is on the day your order is refilled so that you really never know what you will pay.  Bummer and boo on amazon.com for not knowing what subscription pricing means. Yeah Zico!"
48113,48114,B004SRH2B6,A3HJPT4ZGMEZ7H,S. Baji,0,0,5,1275782400,Amazing taste - much better than any regular coconut water,"Having been raised on a tropical coast, I have had tons of fresh young coconuts. Though no packaged coconut water comes close to the taste of fresh-from-a-tender-coconut water, Zico is the best one I have found so far (have tried many others sold here at Amazon and elsewhere; Vita Coco is the 2nd best in my opinion). Coconut water is awesome in terms of being nutritious and refreshing, and sodas of course don't hold a candle to it. I have tried both the Zico 'natural' (as in no added flavor) and the Zico mango flavored, and must say that the mango flavored one wins hands down. The regular one has a slightly 'cooked' or 'boiled' taste to it (as packaged coconut water is pasteurized), and maybe the mango flavor covers that in the other one. Tastes great whether cool or cold; probably better the colder it is. The mango flavor is very delicate, and does not take away from the coconut water itself, somehow enhancing it and making it even more delicious. Plus, the first time I got this the price was fantastic, 8 dollars off from the usual 24 due to a lightning deal, making this even sweeter (no pun intended, the coconut water has only a touch of sweetness, no added sugar - just the right, natural amount). Hopefully this will be back in stock soon so I can 'subscribe and save' to keep the price low."
48114,48115,B004SRH2B6,A2D6L9NO4HVMMD,Consumer extraordinaire,0,0,5,1275177600,My favorite - and it's coming back soon!,"Zico in the tetra pak is my favorite coconut water, and the passion fruit is my favorite flavor.  Coconut water isn't for everyone, it is a very faint, mild taste, but it is very pleasant and refreshing, especially during or right after a workout.  I have tried pretty much every flavor of every brand, and Zico in the tetra pak is the best, doesn't have the weird aftertaste that some of the other brands do.  I like mango and plain OK too, but the passion fruit is my favorite.  Coconut water is not for those who are used to strong, very sweet drinks, but if you're looking for a healthier, better tasting water this might be for you.  And though it's out of stock now, Zico says it will be back in distribution later in summer 2010.  I can't wait!"
48115,48116,B004SRH2B6,A1E9YZ17NCY9CV,J. Mazo,0,0,4,1271376000,Tastes just like coconut water!,"I give the Zico mango flavored coconut water 4 stars because that touch of flavor does not do it for me unless I add some Splenda.  The natural flavor Zico coconut water, on the other hand, taste just right, and I give that one 5 stars!."
48116,48117,B004SRH2B6,A2TPR6CK4KGRP6,B. Teixeira,0,0,5,1254787200,great taste . better when chilled,Great real coconut young coconut taste. Not the usual overwhelming sweet taste seen on other coconut water canned drinks.  Good on the environment. Made in Brazil. Even better.
48117,48118,B004SRH2B6,A3C6YCNL9KLJAU,Karen Bernard,0,0,5,1254441600,karen's  review,"I love, love, love this product!!!  It's all I use to blend my power shakes with, it blends so well; not to mention all the minerals it provides! However, the best reason I love it, is now instead of buying bottled water and polluting the planet, I buy Zico, pour it in my eco cup and go! I'm so glad I discovered Zico, it's a great find.  Did I say I love this product?"
48118,48119,B004SRH2B6,A3LLVI6QJBG84G,"Little Seed Big Apple ""Lindsey""",0,0,5,1253577600,nutritious way to hydrate & get your electrolytes,"according to my nutritionist, coconut water is much healthier for you than gatorade. I'd say Zico Mango is the best coconut water flavor choice available!"
48119,48120,B004SRH2B6,A345FCZBYJSWS,Addison Lakeside,0,0,5,1252972800,Wonderful and healthy product!,"This Zico coconut water, in three flavors, is absolutely sensational! Until it is available in my area, I definitely will order more of this healthy product. The best drink discovery of my life! Excellent taste, fast delivery, good for me.....what's not to like?"
48120,48121,B004SRH2B6,A1Z3NEYSV0PYG4,Mary M. Clifton,0,0,4,1252022400,Zico,"When I recieved the box , one of the units was damaged.  It leaked on the box it came in.<br />However, all others where fine.  Taste of the Mango was good, better when cold."
48121,48122,B004SRH2B6,A3NUSGI09TP0IG,D. Holewinski,0,0,5,1251936000,Zico Water is the Best!,"I used to get leg and foot cramps from doing hot room yoga.  I drink one or two Zico waters after yoga, and I never get cramps!  This is the only product that has helped after exercise.  Now, even when I fast walk or run, I'll down a box of Zico water just in case!"
48122,48123,B004SRH2B6,A2FNP4DC9SDLS0,"Alexander James ""AJ""",0,0,5,1244332800,best natural endurance hydration for on the go,I hate sugary sports drinks and avoid cumbersome packet type additives. A few Zico's makes a great companions on long rides. The passion fruit/orange peel is my personal favorite. Great electrolytes without the extra empty calories. Thanks Rob for the suggestion.
48123,48124,B004SRH2B6,A3DWPRVP0P4VHO,Erin Willett,0,0,5,1233532800,De-lish!,"I love this coconut water! They sell it at my bikram yoga studio, and it does wonders for you after 90 minutes in 105 degrees. The mango flavored zico is my favorite- I've had all three flavor varieties. It is a very light tasting drink- perfect for recharging your body after workouts. I would reccommend this to all! So glad I found this product on Amazon- way more affordable than buying them for $3 a pop at the studio."
48124,48125,B004SRH2B6,A3BCHM0TQ8M7SO,M. Blunt,0,0,5,1220054400,Delicious!,"I love Zico after a hard workout (or before if I haven't eaten).  It immediately re-energizes me, and best of all, it tastes great!"
48125,48126,B004SRH2B6,A1L98BSHXY0HCY,bjobrit,0,0,5,1218844800,Absolutely the Best!,This is my favorite of all the coconut waters available.  Love the mango flavor.  I drink after I do Bikram yoga and it's something I look forward to  having.
48126,48127,B004SRH2B6,A2YNBKOBQQIVLA,"A. L. Walton ""revadara""",0,0,5,1215388800,Zico Pure Coconut Water,Excellent product and the taste is heavenly! I got the Mango flavored-- I WILL be ordering more.<br />Product arrived timely and in great shape.  Description of product was excellent!  Will use seller again!<br />A.L. Walton
48127,48128,B004SRH2B6,A345FCZBYJSWS,Addison Lakeside,0,0,5,1213747200,The best new beverage in America,"This is a wonderful new drink.  I look forward to having it owned and distributed by one of the majors so that I could easily purchase it locally.  A big hit with family and friends.  Refreshing, tasty, thirst-quenching...terrific!"
48128,48129,B004SRH2B6,A1PP9KH94ES51G,"Rochanah Weissinger ""RO in Chico""",0,0,5,1205107200,Yummy,I like  ZICO as a thirst quencher.  It feels healthy and refreshing. I do wish it was a bit cheaper though.
48129,48130,B004SRH2B6,A1W272HLZKQ3QU,"N. Vano ""Frogsplace""",0,0,5,1182816000,Zico mango coconut water,I've tried many but this is a great tasting coconut water with just a hint of mango.  Refreshing!
48130,48131,B004SRH2B6,A35RZY3WGRIVWO,"Diane Pascaretti ""lookin out for the kids""",0,0,5,1181433600,healthy rehydrating,Natural coconut water is delicious and chemical free.  Much better for you than gatorade.  Keep on hand for times of fever or other dehydration needs.
48131,48132,B004SRH2B6,A14CS7QYJVLIX1,"Susan M. Barry ""suzieb""",0,0,5,1152057600,zico,I drink this product after hot Yoga and immediately feel balanced<br />again.
48132,48133,B004SRH2B6,A2BKJB8P3BTWK1,EriLyn,7,11,5,1274140800,LOVING IT!,"I love the new Zico in a bottle!  To me, it tastes the most like real coconut water straight from the coconut.  Even when it was in tetra, Zico was my favorite (VitaCoco tastes like pure garbage and ONE isn't so great either) but I love that it is finally in a bottle so that I can take it with me to the gym and anywhere else I'm going.<br /><br />Can't wait to try the other flavors!!"
48133,48134,B004SRH2B6,AFIYT5D7F8IFA,N. Mashruwala,5,8,5,1274918400,Best Workout Drink,"ZICO is the best thing for after a workout!  I love that it's available in a bottle now- I can throw it in my gym bag and not worry about it spilling.  Besides being good for you, it tastes great.  Definitely a new favorite."
48134,48135,B004SRH2B6,A35AP1QIPWMZXW,"Thomas Math ""tmmath""",5,8,1,1274486400,horrible,The Zico coconut juice in the old tetrapak was great the new in the bottle is the worst I ever had.Just poured 12 bottles down the toilet.
48135,48136,B004SRH2B6,A34TB50O196CJQ,Todd O'Connor,5,8,4,1274400000,getting addicted to...,"wasn't too sure about the taste or the product being from concentrate so i asked ZICO what's up with that--i'm not about to put in anything fake or artificial in this temple!!! got a pretty detailed response from their CS team,<br /><br />""Thank you for taking the time to reach out to ZICO regarding your feedback below.  While I'm disappointed that you do not like the taste of the new ZICO in a bottle, I did want to please clarify a few misconceptions that I believe may exist.<br /><br />* Rationale - The reason for launching the bottle was pure and simply consumer demand.  Our active lifestyle consumers wanted a packaging solution that allowed them to enjoy ZICO coconut water in a way that met their needs.  For a number of reasons, tetra packaging was not that solution so we came up with the bottle as a result.<br />* Taste - You are correct that the new ZICO taste is different from the product in the Tetra, however that is due to the fact that for the bottle, we are using a blend of coconuts from around the world, rather than simply coconuts from Brazil, as we do in the carton.  This blend was selected for its lighter taste, it's naturally lower caloric content (20% fewer calories per oz.) and it's naturally increased sodium levels to optimize hydration benefits.  The taste you are experiencing is intentionally different, but it is due to the blend of coconuts we are using rather than the packaging.  The good news is that we are continuing to manufacture ZICO in a carton so that consumers like yourself can choose which taste and nutritional profile they prefer.<br />* Packaging - Contrary to what you would expect, the new ZICO bottle actually has a lower carbon footprint than the tetra pack:<br />o Tetra packaging is only recyclable in 40% of the U.S. and today less than 1% is actually recycled.  To do so is extremely energy intensive, as it requires separating the multiple layers of materials that make up the carton.<br />o The ZICO bottle is #2 recyclable, accepted in almost all curbside recycling programs nationwide and currently 40% of all HDPE bottles are recycled in the US<br />o ZICO bottles are made domestically, which means we have reduced the impact (fuel, energy, pollution) of shipping full-strength water and packaging materials around the globe<br />At ZICO we take our impact on the environment very seriously, so I would like to reassure you that our decision to launch the bottle was entered into with the environment top-of-mind and this decision was embraced fully by retail partners like Whole Foods, who understand the environmental realities of tetra vs. HDPE, despite consumer misperceptions.<br /><br />I apologize for the long response to your inquiry, however you clearly have a passionate viewpoint on the new bottle, so I wanted to make sure that we provided you with the proper insights and facts to be able to make your decision.  And regardless of your final decision, I would like to thank you again for taking the time to write to us, as it's feedback like yours that helps us ensure we stay true to what consumers would like.""<br /><br />Felt a lot better with a better understanding. The new natural is getting addicting. my body is craving this stuff after a workout."
48136,48137,B004SRH2B6,ABAD76FSNUY9J,cmvelasquez,3,5,1,1312070400,Zico coconut water is a terrific natural LAXATIVE,"Zico was the sponsoring sports drink for SF Marathon 2011.  I took a free bottle of Zico after I had completed my half-marathon and drank it at home; within several minutes, I had a case of diarrhea.  Then it struck me: I realized that this may be the reason I wanted to take a dump during the race.  After I had run 10 miles at 8 minutes/mile, I was getting dehydrated and picked up 2 cups of Zico coconut water.  Within several minutes, I wanted to take a dump BADLY.  But I forced myself to continue running for the following reasons: I only had 3 miles to go, it's my rule to NEVER stop to use the bathroom during a race, and I had trained several months for the race (training hard on hilly terrain for this particular event).  With me painfully pinching my buttocks the last 3 miles, I slowed down to over 9 minutes/mile while so many people were passing me.  I couldn't sprint the last stretch, I was just trying to hang in there despite the hardship of not letting ""it"" out.  After I finished, I went straight to the portable toilets to relieve myself... which took 15 minutes; this would have been devastating had I used the bathroom during the race, but certainly not as bad had I lost control of my bowels during the race.  I could have finished with an awesome time had I not had wanted to take a dump during the race.  Once I found that Zico was the cause of my diarrhea, I did an internet search on ""coconut water laxative"" and an ABUNDANT number articles of how coconut water is such a great natural LAXATIVE.  The bottom line is this: Zico coconut water will help you ""run"", but in the wrong way.  You'll be putting much more muscle power into your gluttonous maximus than your legs while racing.  Oh, and one more thing... Zico doesn't even taste good.  >:p"
48137,48138,B004SRH2B6,A3E16O8GK3J9WE,"Carol C. Papas ""CCP""",3,5,1,1276646400,PURE PREMIUM? I THINK NOT...,Heloooo people do you read the ingredients?  Zico is made from concentrate!!! I drink Vitacoco because it has one ingredient NATURAL COCONUT WATER.  Zico is a no-go....
48138,48139,B004SRH2B6,AXYDMSXPFUHC6,"Sammie ""Sam""",3,5,1,1276128000,"NOT ""natural""","Although Zico may claim to be natural, I disagree since it is made from concentrate. I prefer to drink Vita Coco, which is a much more flavorful brand of coconut water and is actually 100% NATURAL!"
48139,48140,B004SRH2B6,A25N8DL1CAA05P,Matt boratenski,3,5,5,1275177600,Zico Rules on the Soccer field,"I didn't think they could improve on the original which has sustained me on the most hot and humid days in the mid-atlantic after a grueling soccer game. It works better that any Gatorade-type product I've ever tried. When I was in LA last month, I tried the new original flavor in the bottle and couldn't get enough of it. The only drawback is that it's in only a few stores on the Maryland area. Everyone has the Vita Coco which is always in stock--wonder why?"
48140,48141,B004SRH2B6,AZOKU0D6IA69G,N. Schoenfeld,3,5,1,1275004800,Bad Product Update,"Zico used to be my coconut water of choice. When I first saw the new packaging I was excited that it would be easier to close and store. I was shocked when I tasted it - it is NOT the same product! The taste really turned me off. I've since switched to O.N.E. coconut water.<br /><br />I also determined that the new bottle size is too big of a serving. I like to drink coconut water before going to the gym because I've found it helps with endurance. It is not as convenient for me to carry the larger (by about 3 oz.) bottle, especially since I can't finish the entire thing in one sitting."
48141,48142,B004SRH2B6,A34L56OBU2TZ5W,"David White ""trevan""",1,2,5,1315180800,Love it!,"Alot of people are trashing this product.  I love it!  It is my breakfast drink each and every day.  And when I skip a day, I can tell.  But Amazon will not want to hear this, but a case at Costco is only $17.99."
48142,48143,B004SRH2B6,A1N71538ER777A,"Sonia-Houston, TX",1,2,5,1314489600,Coconut water,I absolutely love this coconut water. Amazing taste 100% pure. I've read food critics reviewing the labels description on Zico Pure Premium Coconut water compared to other coconut water products and it ranked highest a far as vitamins and everything listed on the labels were actually true. Other products were overstated. Great after work out.
